xp,yp,gpz,vor,up,vp,sp,active,chi
6.44,1.2,1.69222e-06,6.61022e-05,0.976245,-0.0112398,0.16,1,0
6.6,1.2,0,0,0.977387,-0.0103438,0.16,0,0
6.76,1.2,0,0,0.978458,-0.00954073,0.16,0,0
6.92,1.2,0,0,0.979463,-0.00881603,0.16,0,0
6.44,0.08,-6.44884e-07,-2.51908e-05,0.972238,-0.000843408,0.16,1,0
6.6,0.08,0,0,0.973848,-0.000771654,0.16,0,0
6.76,0.08,0,0,0.975315,-0.000708953,0.16,0,0
6.92,0.08,0,0,0.976659,-0.000629944,0.16,0,0
6.44,0.24,-1.86781e-06,-7.29615e-05,0.972399,-0.00251981,0.16,1,0
6.6,0.24,0,0,0.973988,-0.00229954,0.16,0,0
6.76,0.24,0,0,0.975437,-0.00210221,0.16,0,0
6.92,0.24,0,0,0.976765,-0.00191572,0.16,0,0
6.44,0.4,-2.76529e-06,-0.000108019,0.97272,-0.00416205,0.16,1,0
6.6,0.4,0,0,0.974267,-0.00379861,0.16,0,0
6.76,0.4,0,0,0.975683,-0.00347326,0.16,0,0
6.92,0.4,0,0,0.976981,-0.00318102,0.16,0,0
6.44,0.56,-2.97302e-06,-0.000116134,0.973192,-0.0057486,0.16,1,0
6.6,0.56,-3.9474e-07,-1.54195e-05,0.974679,-0.00525129,0.16,1,0
6.76,0.56,0,0,0.976045,-0.00480734,0.16,0,0
6.92,0.56,0,0,0.977301,-0.00441306,0.16,0,0
6.44,-2.48,0,0,0.98525,0.0173038,0.16,0,0
6.6,-2.48,0,0,0.985582,0.0161623,0.16,0,0
6.76,-2.48,0,0,0.985924,0.015111,0.16,0,0
6.92,-2.48,0,0,0.986273,0.014154,0.16,0,0
6.44,-2.32,0,0,0.984054,0.0169271,0.16,0,0
6.6,-2.32,0,0,0.984484,0.015778,0.16,0,0
6.76,-2.32,0,0,0.984915,0.0147251,0.16,0,0
6.92,-2.32,0,0,0.985347,0.0137633,0.16,0,0
6.44,-2.16,0,0,0.982853,0.0164444,0.16,0,0
6.6,-2.16,0,0,0.983387,0.0152978,0.16,0,0
6.76,-2.16,0,0,0.983911,0.0142513,0.16,0,0
6.92,-2.16,0,0,0.984426,0.0132942,0.16,0,0
6.44,-2,0,0,0.981658,0.0158503,0.16,0,0
6.6,-2,0,0,0.982298,0.0147178,0.16,0,0
6.76,-2,0,0,0.982919,0.013687,0.16,0,0
6.92,-2,0,0,0.983517,0.0127452,0.16,0,0
5.16,2.64,0,0,0.98645,-0.0306122,0.16,0,0
5.32,2.64,0,0,0.986112,-0.0285155,0.16,0,0
5.48,2.64,0,0,0.985911,-0.0265649,0.16,0,0
5.64,2.64,0,0,0.985822,-0.0247557,0.16,0,0
5.16,2.8,0,0,0.988539,-0.030128,0.16,0,0
5.32,2.8,0,0,0.988067,-0.0281812,0.16,0,0
5.48,2.8,0,0,0.987733,-0.0263562,0.16,0,0
5.64,2.8,0,0,0.987515,-0.0246511,0.16,0,0
5.16,2.96,0,0,0.990466,-0.029522,0.16,0,0
5.32,2.96,0,0,0.989883,-0.0277248,0.16,0,0
5.48,2.96,0,0,0.989439,-0.0260273,0.16,0,0
5.64,2.96,0,0,0.989113,-0.0244299,0.16,0,0
5.16,3.12,0,0,0.992233,-0.0288186,0.16,0,0
5.32,3.12,0,0,0.991562,-0.0271684,0.16,0,0
5.48,3.12,0,0,0.991027,-0.0255979,0.16,0,0
5.64,3.12,0,0,0.99061,-0.0241096,0.16,0,0
4.52,2.64,0,0,0.989753,-0.0404691,0.16,0,0
4.68,2.64,0,0,0.988566,-0.0377912,0.16,0,0
4.84,2.64,0,0,0.987645,-0.0352516,0.16,0,0
5,2.64,0,0,0.986951,-0.0328575,0.16,0,0
4.52,2.8,0,0,0.992345,-0.0390802,0.16,0,0
4.68,2.8,0,0,0.991046,-0.0366809,0.16,0,0
4.84,2.8,0,0,0.99,-0.0343827,0.16,0,0
5,2.8,0,0,0.989174,-0.0321962,0.16,0,0
4.52,2.96,0,0,0.994649,-0.0376055,0.16,0,0
4.68,2.96,0,0,0.993272,-0.0354688,0.16,0,0
4.84,2.96,0,0,0.992135,-0.0334012,0.16,0,0
5,2.96,0,0,0.991208,-0.031416,0.16,0,0
4.52,3.12,0,0,0.996683,-0.036079,0.16,0,0
4.68,3.12,0,0,0.99526,-0.0341867,0.16,0,0
4.84,3.12,0,0,0.99406,-0.0323368,0.16,0,0
5,3.12,0,0,0.993058,-0.0305439,0.16,0,0
-1.88,-2.48,0,0,0.998579,-0.059062,0.16,0,0
-1.72,-2.48,0,0,1.00256,-0.0625814,0.16,0,0
-1.56,-2.48,0,0,1.00726,-0.0659401,0.16,0,0
-1.4,-2.48,0,0,1.01272,-0.0690056,0.16,0,0
-1.88,-2.32,0,0,0.994671,-0.062717,0.16,0,0
-1.72,-2.32,0,0,0.998721,-0.0669823,0.16,0,0
-1.56,-2.32,0,0,1.00362,-0.071155,0.16,0,0
-1.4,-2.32,0,0,1.00943,-0.075083,0.16,0,0
-1.88,-2.16,0,0,0.990006,-0.066342,0.16,0,0
-1.72,-2.16,0,0,0.994033,-0.0714701,0.16,0,0
-1.56,-2.16,0,0,0.999047,-0.0766085,0.16,0,0
-1.4,-2.16,0,0,1.00516,-0.0815866,0.16,0,0
-1.88,-2,0,0,0.984481,-0.0698257,0.16,0,0
-1.72,-2,0,0,0.988357,-0.0759397,0.16,0,0
-1.56,-2,0,0,0.993369,-0.0822139,0.16,0,0
-1.4,-2,0,0,0.999693,-0.0884632,0.16,0,0
-2.52,3.28,0,0,1.00047,0.036349,0.16,0,0
-2.36,3.28,0,0,1.00242,0.0379799,0.16,0,0
-2.2,3.28,0,0,1.00462,0.0395543,0.16,0,0
-2.04,3.28,0,0,1.00711,0.0410361,0.16,0,0
-2.52,3.44,0,0,1.002,0.0345489,0.16,0,0
-2.36,3.44,0,0,1.0039,0.0359382,0.16,0,0
-2.2,3.44,0,0,1.00602,0.0372569,0.16,0,0
-2.04,3.44,0,0,1.00839,0.0384722,0.16,0,0
-2.52,3.6,0,0,1.00331,0.0327905,0.16,0,0
-2.36,3.6,0,0,1.00514,0.0339665,0.16,0,0
-2.2,3.6,0,0,1.00718,0.0350622,0.16,0,0
-2.04,3.6,0,0,1.00943,0.0360484,0.16,0,0
-2.52,3.76,0,0,1.00443,0.0310861,0.16,0,0
-2.36,3.76,0,0,1.00619,0.0320744,0.16,0,0
-2.2,3.76,0,0,1.00813,0.0329766,0.16,0,0
-2.04,3.76,0,0,1.01025,0.0337664,0.16,0,0
-3.16,3.28,0,0,0.994973,0.0297907,0.16,0,0
-3,3.28,0,0,0.996048,0.0313952,0.16,0,0
-2.84,3.28,0,0,0.99731,0.0330342,0.16,0,0
-2.68,3.28,0,0,0.998778,0.0346921,0.16,0,0
-3.16,3.44,0,0,0.996474,0.0287823,0.16,0,0
-3,3.44,0,0,0.997581,0.0302161,0.16,0,0
-2.84,3.44,0,0,0.998861,0.0316662,0.16,0,0
-2.68,3.44,0,0,1.00033,0.0331169,0.16,0,0
-3.16,3.6,0,0,0.997819,0.0277447,0.16,0,0
-3,3.6,0,0,0.998941,0.02902,0.16,0,0
-2.84,3.6,0,0,1.00022,0.0302968,0.16,0,0
-2.68,3.6,0,0,1.00168,0.0315599,0.16,0,0
-3.16,3.76,0,0,0.999018,0.0266925,0.16,0,0
-3,3.76,0,0,1.00014,0.0278217,0.16,0,0
-2.84,3.76,0,0,1.00141,0.0289408,0.16,0,0
-2.68,3.76,0,0,1.00284,0.0300348,0.16,0,0
0.04,3.28,0,0,1.0577,0.0292409,0.16,0,0
0.2,3.28,0,0,1.06096,0.0246744,0.16,0,0
0.36,3.28,0,0,1.06368,0.0196426,0.16,0,0
0.52,3.28,0,0,1.0658,0.0142268,0.16,0,0
0.04,3.44,0,0,1.0536,0.0259971,0.16,0,0
0.2,3.44,0,0,1.0564,0.0218876,0.16,0,0
0.36,3.44,0,0,1.05874,0.0173903,0.16,0,0
0.52,3.44,0,0,1.06054,0.0125744,0.16,0,0
0.04,3.6,0,0,1.04989,0.0231984,0.16,0,0
0.2,3.6,0,0,1.05231,0.0194908,0.16,0,0
0.36,3.6,0,0,1.05432,0.0154587,0.16,0,0
0.52,3.6,0,0,1.05587,0.0111607,0.16,0,0
0.04,3.76,0,0,1.04653,0.0207738,0.16,0,0
0.2,3.76,0,0,1.04862,0.0174206,0.16,0,0
0.36,3.76,0,0,1.05036,0.0137945,0.16,0,0
0.52,3.76,0,0,1.0517,0.00994546,0.16,0,0
-0.6,3.28,0,0,1.04126,0.0418762,0.16,0,0
-0.44,3.28,0,0,1.04568,0.0396106,0.16,0,0
-0.28,3.28,0,0,1.04996,0.0367432,0.16,0,0
-0.12,3.28,0,0,1.054,0.0332785,0.16,0,0
-0.6,3.44,0,0,1.03932,0.0376962,0.16,0,0
-0.44,3.44,0,0,1.04318,0.035529,0.16,0,0
-0.28,3.44,0,0,1.04691,0.032849,0.16,0,0
-0.12,3.44,0,0,1.05041,0.029664,0.16,0,0
-0.6,3.6,0,0,1.03744,0.0340241,0.16,0,0
-0.44,3.6,0,0,1.04083,0.0319624,0.16,0,0
-0.28,3.6,0,0,1.04408,0.0294627,0.16,0,0
-0.12,3.6,0,0,1.04713,0.026534,0.16,0,0
-0.6,3.76,0,0,1.03563,0.0307892,0.16,0,0
-0.44,3.76,0,0,1.03862,0.028836,0.16,0,0
-0.28,3.76,0,0,1.04147,0.0265073,0.16,0,0
-0.12,3.76,0,0,1.04413,0.0238131,0.16,0,0
0.04,2.64,0,0,1.07913,0.048734,0.16,0,0
0.2,2.64,0,0,1.08538,0.04159,0.16,0,0
0.36,2.64,0,0,1.09069,0.033438,0.16,0,0
0.52,2.64,0,0,1.09486,0.0244381,0.16,0,0
0.04,2.8,0,0,1.07289,0.0426168,0.16,0,0
0.2,2.8,0,0,1.07816,0.0362539,0.16,0,0
0.36,2.8,0,0,1.08262,0.029065,0.16,0,0
0.52,2.8,0,0,1.08611,0.021185,0.16,0,0
0.04,2.96,0,0,1.06728,0.0374318,0.16,0,0
0.2,2.96,0,0,1.07175,0.0317498,0.16,0,0
0.36,2.96,0,0,1.07552,0.0253884,0.16,0,0
0.52,2.96,0,0,1.07846,0.0184614,0.16,0,0
0.04,3.12,0,0,1.06224,0.0330169,0.16,0,0
0.2,3.12,0,0,1.06605,0.0279297,0.16,0,0
0.36,3.12,0,0,1.06924,0.0222814,0.16,0,0
0.52,3.12,0,0,1.07173,0.0161683,0.16,0,0
-0.6,2.64,0,0,1.04914,0.0656042,0.16,0,0
-0.44,2.64,0,0,1.05694,0.0631858,0.16,0,0
-0.28,2.64,0,0,1.06468,0.0595776,0.16,0,0
-0.12,2.64,0,0,1.07216,0.0547533,0.16,0,0
-0.6,2.8,0,0,1.04723,0.0583809,0.16,0,0
-0.44,2.8,0,0,1.05396,0.05594,0.16,0,0
-0.28,2.8,0,0,1.0606,0.0525025,0.16,0,0
-0.12,2.8,0,0,1.06697,0.0480537,0.16,0,0
-0.6,2.96,0,0,1.04525,0.0521095,0.16,0,0
-0.44,2.96,0,0,1.05108,0.0496968,0.16,0,0
-0.28,2.96,0,0,1.0568,0.0464452,0.16,0,0
-0.12,2.96,0,0,1.06225,0.0423487,0.16,0,0
-0.6,3.12,0,0,1.04324,0.0466475,0.16,0,0
-0.44,3.12,0,0,1.04831,0.0442972,0.16,0,0
-0.28,3.12,0,0,1.05325,0.0412377,0.16,0,0
-0.12,3.12,0,0,1.05793,0.0374694,0.16,0,0
-1.24,3.28,0,0,1.02391,0.045394,0.16,0,0
-1.08,3.28,0,0,1.02804,0.0452653,0.16,0,0
-0.92,3.28,0,0,1.03236,0.0446683,0.16,0,0
-0.76,3.28,0,0,1.03679,0.0435522,0.16,0,0
-1.24,3.44,0,0,1.02389,0.0415599,0.16,0,0
-1.08,3.44,0,0,1.02761,0.0412548,0.16,0,0
-0.92,3.44,0,0,1.03146,0.0405338,0.16,0,0
-0.76,3.44,0,0,1.03538,0.0393578,0.16,0,0
-1.24,3.6,0,0,1.0237,0.0380978,0.16,0,0
-1.08,3.6,0,0,1.02705,0.0376612,0.16,0,0
-0.92,3.6,0,0,1.03049,0.0368555,0.16,0,0
-0.76,3.6,0,0,1.03397,0.0356507,0.16,0,0
-1.24,3.76,0,0,1.02337,0.0349702,0.16,0,0
-1.08,3.76,0,0,1.02639,0.0344376,0.16,0,0
-0.92,3.76,0,0,1.02947,0.0335775,0.16,0,0
-0.76,3.76,0,0,1.03256,0.0323669,0.16,0,0
-1.88,3.28,0,0,1.00989,0.042383,0.16,0,0
-1.72,3.28,0,0,1.01297,0.0435472,0.16,0,0
-1.56,3.28,0,0,1.01634,0.0444755,0.16,0,0
-1.4,3.28,0,0,1.01999,0.0451109,0.16,0,0
-1.88,3.44,0,0,1.01101,0.0395467,0.16,0,0
-1.72,3.44,0,0,1.01388,0.040439,0.16,0,0
-1.56,3.44,0,0,1.017,0.0411038,0.16,0,0
-1.4,3.44,0,0,1.02034,0.0414937,0.16,0,0
-1.88,3.6,0,0,1.01189,0.0368922,0.16,0,0
-1.72,3.6,0,0,1.01456,0.0375578,0.16,0,0
-1.56,3.6,0,0,1.01743,0.038007,0.16,0,0
-1.4,3.6,0,0,1.02048,0.0382003,0.16,0,0
-1.88,3.76,0,0,1.01255,0.0344154,0.16,0,0
-1.72,3.76,0,0,1.01503,0.0348927,0.16,0,0
-1.56,3.76,0,0,1.01767,0.0351662,0.16,0,0
-1.4,3.76,0,0,1.02046,0.0352028,0.16,0,0
-1.24,2.64,0,0,1.02095,0.0652886,0.16,0,0
-1.08,2.64,0,0,1.02728,0.066614,0.16,0,0
-0.92,2.64,0,0,1.03416,0.0672032,0.16,0,0
-0.76,2.64,0,0,1.04149,0.0669119,0.16,0,0
-1.24,2.8,0,0,1.02231,0.0595426,0.16,0,0
-1.08,2.8,0,0,1.02801,0.0603524,0.16,0,0
-0.92,2.8,0,0,1.03412,0.060501,0.16,0,0
-0.76,2.8,0,0,1.04057,0.0598775,0.16,0,0
-1.24,2.96,0,0,1.02319,0.0543415,0.16,0,0
-1.08,2.96,0,0,1.02831,0.0547528,0.16,0,0
-0.92,2.96,0,0,1.03375,0.054573,0.16,0,0
-0.76,2.96,0,0,1.03943,0.0537168,0.16,0,0
-1.24,3.12,0,0,1.0237,0.0496402,0.16,0,0
-1.08,3.12,0,0,1.0283,0.0497452,0.16,0,0
-0.92,3.12,0,0,1.03314,0.0493235,0.16,0,0
-0.76,3.12,0,0,1.03815,0.0483093,0.16,0,0
-2.52,-1.84,0,0,0.972361,-0.0493049,0.16,0,0
-2.36,-1.84,0,0,0.972849,-0.0544214,0.16,0,0
-2.2,-1.84,0,0,0.973847,-0.0600747,0.16,0,0
-2.04,-1.84,0,0,0.975503,-0.0662776,0.16,0,0
-2.52,-1.68,0,0,0.967318,-0.0493085,0.16,0,0
-2.36,-1.68,0,0,0.96722,-0.0548495,0.16,0,0
-2.2,-1.68,0,0,0.967593,-0.0610695,0.16,0,0
-2.04,-1.68,0,0,0.968605,-0.0680164,0.16,0,0
-2.52,-1.52,0,0,0.96194,-0.0486914,0.16,0,0
-2.36,-1.52,0,0,0.961125,-0.0545971,0.16,0,0
-2.2,-1.52,0,0,0.960706,-0.0613338,0.16,0,0
-2.04,-1.52,0,0,0.960863,-0.0689963,0.16,0,0
-2.52,-1.36,0,0,0.956305,-0.0473403,0.16,0,0
-2.36,-1.36,0,0,0.954642,-0.0535133,0.16,0,0
-2.2,-1.36,0,0,0.953254,-0.0606705,0.16,0,0
-2.04,-1.36,0,0,0.95232,-0.0689639,0.16,0,0
-3.16,-1.84,0,0,0.973413,-0.0335309,0.16,0,0
-3,-1.84,0,0,0.972854,-0.0368506,0.16,0,0
-2.84,-1.84,0,0,0.972451,-0.0405587,0.16,0,0
-2.68,-1.84,0,0,0.972261,-0.0446964,0.16,0,0
-3.16,-1.68,0,0,0.970227,-0.0327315,0.16,0,0
-3,-1.68,0,0,0.969278,-0.0361582,0.16,0,0
-2.84,-1.68,0,0,0.968436,-0.0400244,0.16,0,0
-2.68,-1.68,0,0,0.967757,-0.0443875,0.16,0,0
-3.16,-1.52,0,0,0.96698,-0.0315459,0.16,0,0
-3,-1.52,0,0,0.965598,-0.035027,0.16,0,0
-2.84,-1.52,0,0,0.964261,-0.0389938,0.16,0,0
-2.68,-1.52,0,0,0.963018,-0.0435208,0.16,0,0
-3.16,-1.36,0,0,0.963726,-0.0299413,0.16,0,0
-3,-1.36,0,0,0.961877,-0.0334116,0.16,0,0
-2.84,-1.36,0,0,0.959995,-0.0374046,0.16,0,0
-2.68,-1.36,0,0,0.958118,-0.0420119,0.16,0,0
-2.52,-2.48,0,0,0.988548,-0.0451752,0.16,0,0
-2.36,-2.48,0,0,0.99031,-0.0484928,0.16,0,0
-2.2,-2.48,0,0,0.992523,-0.0519451,0.16,0,0
-2.04,-2.48,0,0,0.995256,-0.0554885,0.16,0,0
-2.52,-2.32,0,0,0.985112,-0.0466406,0.16,0,0
-2.36,-2.32,0,0,0.986688,-0.0503893,0.16,0,0
-2.2,-2.32,0,0,0.988748,-0.0543473,0.16,0,0
-2.04,-2.32,0,0,0.991378,-0.0584764,0.16,0,0
-2.52,-2.16,0,0,0.981272,-0.047873,0.16,0,0
-2.36,-2.16,0,0,0.982584,-0.0520735,0.16,0,0
-2.2,-2.16,0,0,0.984404,-0.0565749,0.16,0,0
-2.04,-2.16,0,0,0.986838,-0.0613487,0.16,0,0
-2.52,-2,0,0,0.97702,-0.048792,0.16,0,0
-2.36,-2,0,0,0.977974,-0.0534539,0.16,0,0
-2.2,-2,0,0,0.979447,-0.058526,0.16,0,0
-2.04,-2,0,0,0.981566,-0.063996,0.16,0,0
-3.16,-2.48,0,0,0.984804,-0.0336585,0.16,0,0
-3,-2.48,0,0,0.985351,-0.0362573,0.16,0,0
-2.84,-2.48,0,0,0.986125,-0.0390452,0.16,0,0
-2.68,-2.48,0,0,0.987173,-0.0420205,0.16,0,0
-3.16,-2.32,0,0,0.982207,-0.0340055,0.16,0,0
-3,-2.32,0,0,0.982544,-0.0368081,0.16,0,0
-2.84,-2.32,0,0,0.983105,-0.0398454,0.16,0,0
-2.68,-2.32,0,0,0.983941,-0.043123,0.16,0,0
-3.16,-2.16,0,0,0.979431,-0.034127,0.16,0,0
-3,-2.16,0,0,0.979516,-0.0371237,0.16,0,0
-2.84,-2.16,0,0,0.979812,-0.0404043,0.16,0,0
-2.68,-2.16,0,0,0.980375,-0.0439839,0.16,0,0
-3.16,-2,0,0,0.976492,-0.0339825,0.16,0,0
-3,-2,0,0,0.976279,-0.0371551,0.16,0,0
-2.84,-2,0,0,0.976254,-0.0406632,0.16,0,0
-2.68,-2,0,0,0.976477,-0.0445341,0.16,0,0
-2.52,-0.56,0,0,0.929497,-0.0266895,0.16,0,0
-2.36,-0.56,0,0,0.922492,-0.0312755,0.16,0,0
-2.2,-0.56,0,0,0.914444,-0.0369926,0.16,0,0
-2.04,-0.56,0,0,0.905165,-0.0442134,0.16,0,0
-2.52,-0.4,0,0,0.925856,-0.0197489,0.16,0,0
-2.36,-0.4,0,0,0.917963,-0.0232506,0.16,0,0
-2.2,-0.4,0,0,0.908734,-0.0276575,0.16,0,0
-2.04,-0.4,0,0,0.897857,-0.0332895,0.16,0,0
-2.52,-0.24,0,0,0.923299,-0.0121371,0.16,0,0
-2.36,-0.24,0,0,0.914758,-0.0143358,0.16,0,0
-2.2,-0.24,0,0,0.904657,-0.0171213,0.16,0,0
-2.04,-0.24,0,0,0.89258,-0.0207104,0.16,0,0
-2.52,-0.08,0,0,0.921978,-0.00409489,0.16,0,0
-2.36,-0.08,0,0,0.913096,-0.00484525,0.16,0,0
-2.2,-0.08,0,0,0.902532,-0.00579876,0.16,0,0
-2.04,-0.08,0,0,0.889811,-0.00702987,0.16,0,0
-3.16,-0.56,0,0,0.949934,-0.0152676,0.16,0,0
-3,-0.56,0,0,0.945735,-0.0173825,0.16,0,0
-2.84,-0.56,0,0,0.940995,-0.0199128,0.16,0,0
-2.68,-0.56,0,0,0.935619,-0.0229669,0.16,0,0
-3.16,-0.4,0,0,0.94824,-0.0111599,0.16,0,0
-3,-0.4,0,0,0.943713,-0.0127358,0.16,0,0
-2.84,-0.4,0,0,0.93856,-0.0146298,0.16,0,0
-2.68,-0.4,0,0,0.932658,-0.0169286,0.16,0,0
-3.16,-0.24,0,0,0.947072,-0.00680204,0.16,0,0
-3,-0.24,0,0,0.942315,-0.00777441,0.16,0,0
-2.84,-0.24,0,0,0.936868,-0.00894695,0.16,0,0
-2.68,-0.24,0,0,0.93059,-0.0103759,0.16,0,0
-3.16,-0.08,0,0,0.946478,-0.00228888,0.16,0,0
-3,-0.08,0,0,0.941601,-0.00261488,0.16,0,0
-2.84,-0.08,0,0,0.936001,-0.00301088,0.16,0,0
-2.68,-0.08,0,0,0.929526,-0.00349571,0.16,0,0
-2.52,0.72,0,0,0.934015,0.0327783,0.16,0,0
-2.36,0.72,0,0,0.928059,0.0381866,0.16,0,0
-2.2,0.72,0,0,0.921382,0.044849,0.16,0,0
-2.04,0.72,0,0,0.913917,0.053143,0.16,0,0
-2.52,0.88,0,0,0.939179,0.0379038,0.16,0,0
-2.36,0.88,0,0,0.934349,0.0438594,0.16,0,0
-2.2,0.88,0,0,0.929111,0.0510964,0.16,0,0
-2.04,0.88,0,0,0.923503,0.0599577,0.16,0,0
-2.52,1.04,0,0,0.944756,0.0420219,0.16,0,0
-2.36,1.04,0,0,0.941053,0.048264,0.16,0,0
-2.2,1.04,0,0,0.937221,0.0557364,0.16,0,0
-2.04,1.04,0,0,0.933373,0.0647238,0.16,0,0
-2.52,1.2,0,0,0.950527,0.0451474,0.16,0,0
-2.36,1.2,0,0,0.947893,0.0514475,0.16,0,0
-2.2,1.2,0,0,0.945361,0.0588717,0.16,0,0
-2.04,1.2,0,0,0.943087,0.0676395,0.16,0,0
-3.16,0.72,0,0,0.952089,0.0190458,0.16,0,0
-3,0.72,0,0,0.948296,0.0216182,0.16,0,0
-2.84,0.72,0,0,0.944062,0.0246776,0.16,0,0
-2.68,0.72,0,0,0.939324,0.028345,0.16,0,0
-3.16,0.88,0,0,0.95463,0.0224337,0.16,0,0
-3,0.88,0,0,0.951297,0.0253712,0.16,0,0
-2.84,0.88,0,0,0.947631,0.0288407,0.16,0,0
-2.68,0.88,0,0,0.9436,0.0329655,0.16,0,0
-3.16,1.04,0,0,0.957473,0.0253898,0.16,0,0
-3,1.04,0,0,0.954631,0.0285967,0.16,0,0
-2.84,1.04,0,0,0.951564,0.0323541,0.16,0,0
-2.68,1.04,0,0,0.948269,0.03678,0.16,0,0
-3.16,1.2,0,0,0.960532,0.0278927,0.16,0,0
-3,1.2,0,0,0.958191,0.0312758,0.16,0,0
-2.84,1.2,0,0,0.955726,0.0352038,0.16,0,0
-2.68,1.2,0,0,0.953159,0.0397847,0.16,0,0
-2.52,2,0,0,0.97702,0.048792,0.16,0,0
-2.36,2,0,0,0.977974,0.0534539,0.16,0,0
-2.2,2,0,0,0.979447,0.058526,0.16,0,0
-2.04,2,0,0,0.981566,0.063996,0.16,0,0
-2.52,2.16,0,0,0.981272,0.047873,0.16,0,0
-2.36,2.16,0,0,0.982584,0.0520735,0.16,0,0
-2.2,2.16,0,0,0.984404,0.0565749,0.16,0,0
-2.04,2.16,0,0,0.986838,0.0613487,0.16,0,0
-2.52,2.32,0,0,0.985112,0.0466406,0.16,0,0
-2.36,2.32,0,0,0.986688,0.0503893,0.16,0,0
-2.2,2.32,0,0,0.988748,0.0543473,0.16,0,0
-2.04,2.32,0,0,0.991378,0.0584764,0.16,0,0
-2.52,2.48,0,0,0.988548,0.0451752,0.16,0,0
-2.36,2.48,0,0,0.99031,0.0484928,0.16,0,0
-2.2,2.48,0,0,0.992523,0.0519451,0.16,0,0
-2.04,2.48,0,0,0.995256,0.0554885,0.16,0,0
-3.16,2,0,0,0.976492,0.0339825,0.16,0,0
-3,2,0,0,0.976279,0.0371551,0.16,0,0
-2.84,2,0,0,0.976254,0.0406632,0.16,0,0
-2.68,2,0,0,0.976477,0.0445341,0.16,0,0
-3.16,2.16,0,0,0.979431,0.034127,0.16,0,0
-3,2.16,0,0,0.979516,0.0371237,0.16,0,0
-2.84,2.16,0,0,0.979812,0.0404043,0.16,0,0
-2.68,2.16,0,0,0.980375,0.0439839,0.16,0,0
-3.16,2.32,0,0,0.982207,0.0340055,0.16,0,0
-3,2.32,0,0,0.982544,0.0368081,0.16,0,0
-2.84,2.32,0,0,0.983105,0.0398454,0.16,0,0
-2.68,2.32,0,0,0.983941,0.043123,0.16,0,0
-3.16,2.48,0,0,0.984804,0.0336585,0.16,0,0
-3,2.48,0,0,0.985351,0.0362573,0.16,0,0
-2.84,2.48,0,0,0.986125,0.0390452,0.16,0,0
-2.68,2.48,0,0,0.987173,0.0420205,0.16,0,0
-2.52,1.36,0,0,0.956305,0.0473403,0.16,0,0
-2.36,1.36,0,0,0.954642,0.0535133,0.16,0,0
-2.2,1.36,0,0,0.953254,0.0606705,0.16,0,0
-2.04,1.36,0,0,0.95232,0.0689639,0.16,0,0
-2.52,1.52,0,0,0.96194,0.0486914,0.16,0,0
-2.36,1.52,0,0,0.961125,0.0545971,0.16,0,0
-2.2,1.52,0,0,0.960706,0.0613338,0.16,0,0
-2.04,1.52,0,0,0.960863,0.0689963,0.16,0,0
-2.52,1.68,0,0,0.967318,0.0493085,0.16,0,0
-2.36,1.68,0,0,0.96722,0.0548495,0.16,0,0
-2.2,1.68,0,0,0.967593,0.0610695,0.16,0,0
-2.04,1.68,0,0,0.968605,0.0680164,0.16,0,0
-2.52,1.84,0,0,0.972361,0.0493049,0.16,0,0
-2.36,1.84,0,0,0.972849,0.0544214,0.16,0,0
-2.2,1.84,0,0,0.973847,0.0600747,0.16,0,0
-2.04,1.84,0,0,0.975503,0.0662776,0.16,0,0
-3.16,1.36,0,0,0.963726,0.0299413,0.16,0,0
-3,1.36,0,0,0.961877,0.0334116,0.16,0,0
-2.84,1.36,0,0,0.959995,0.0374046,0.16,0,0
-2.68,1.36,0,0,0.958118,0.0420119,0.16,0,0
-3.16,1.52,0,0,0.96698,0.0315459,0.16,0,0
-3,1.52,0,0,0.965598,0.035027,0.16,0,0
-2.84,1.52,0,0,0.964261,0.0389938,0.16,0,0
-2.68,1.52,0,0,0.963018,0.0435208,0.16,0,0
-3.16,1.68,0,0,0.970227,0.0327315,0.16,0,0
-3,1.68,0,0,0.969278,0.0361582,0.16,0,0
-2.84,1.68,0,0,0.968436,0.0400244,0.16,0,0
-2.68,1.68,0,0,0.967757,0.0443875,0.16,0,0
-3.16,1.84,0,0,0.973413,0.0335309,0.16,0,0
-3,1.84,0,0,0.972854,0.0368506,0.16,0,0
-2.84,1.84,0,0,0.972451,0.0405587,0.16,0,0
-2.68,1.84,0,0,0.972261,0.0446964,0.16,0,0
-1.24,2,0,0,1.00748,0.0944317,0.16,0,0
-1.08,2,0,0,1.01684,0.099789,0.16,0,0
-0.92,2,0,0,1.02778,0.104139,0.16,0,0
-0.76,2,0,0,1.04023,0.107041,0.16,0,0
-1.24,2.16,0,0,1.01248,0.0861835,0.16,0,0
-1.08,2.16,0,0,1.02103,0.0901292,0.16,0,0
-0.92,2.16,0,0,1.0308,0.0931149,0.16,0,0
-0.76,2.16,0,0,1.04168,0.0948113,0.16,0,0
-1.24,2.32,0,0,1.01622,0.0785794,0.16,0,0
-1.08,2.32,0,0,1.02399,0.0814259,0.16,0,0
-0.92,2.32,0,0,1.03269,0.0833817,0.16,0,0
-0.76,2.32,0,0,1.04221,0.0841984,0.16,0,0
-1.24,2.48,0,0,1.01897,0.0716214,0.16,0,0
